NAME	REGIONS	BP	output/chip-pipeline-GRCm38_GSE33346/peak_call/mESC_RAD21_rep2/mESC_RAD21_rep2_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE33346/peak_call/mESC_RAD21/mESC_RAD21_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE33346/peak_call/mESC_RAD21_rep1/mESC_RAD21_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE111264/peak_call/mESC_SMARCA4_rep1/mESC_SMARCA4_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE111264/peak_call/mESC_ARID1A/mESC_ARID1A_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE111264/peak_call/mESC_ARID1A_rep2/mESC_ARID1A_rep2_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE111264/peak_call/mESC_BRD4_rep1/mESC_BRD4_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE111264/peak_call/mESC_ARID1A_rep1/mESC_ARID1A_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE30267/peak_call/mESC_AFF4_rep1/mESC_AFF4_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE30267/peak_call/mESC_CDK9_rep1/mESC_CDK9_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE30267/peak_call/mESC_ELL2_rep1/mESC_ELL2_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE30267/peak_call/mESC_POL2_rep1/mESC_POL2_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_P300_rep3/mESC_P300_rep3_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_CHD7_rep1/mESC_CHD7_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_P300_rep1/mESC_P300_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_P300/mESC_P300_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_CHD7_rep2/mESC_CHD7_rep2_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_P300_rep2/mESC_P300_rep2_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_CHD7/mESC_CHD7_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_NIPBL/mESC_NIPBL_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_SMC3_rep1/mESC_SMC3_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_SMC3/mESC_SMC3_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_MED1/mESC_MED1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_SMC3_rep2/mESC_SMC3_rep2_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_MED1_rep1/mESC_MED1_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_MED12/mESC_MED12_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_SMC1_rep2/mESC_SMC1_rep2_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_MED12_rep1/mESC_MED12_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_SMC1_rep1/mESC_SMC1_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_MED1_rep2/mESC_MED1_rep2_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_MED12_rep2/mESC_MED12_rep2_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_NIPBL_rep1/mESC_NIPBL_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_NIPBL_rep2/mESC_NIPBL_rep2_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_SMC1/mESC_SMC1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE44286_A/peak_call/mESC_SOX2_rep1/mESC_SOX2_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE44286_A/peak_call/mESC_CDK8_rep1/mESC_CDK8_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE44286_A/peak_call/mESC_NANOG_rep1/mESC_NANOG_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE44286_A/peak_call/mESC_OCT4_rep1/mESC_OCT4_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE44286_A/peak_call/mESC_CDK9_rep1/mESC_CDK9_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE51522/peak_call/mESC_RONIN_rep1/mESC_RONIN_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE51522/peak_call/mESC_MBD3_rep1/mESC_MBD3_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE51522/peak_call/mESC_CBP_rep1/mESC_CBP_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE36561/peak_call/mESC_SMARCA4_rep1/mESC_SMARCA4_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE36561/peak_call/mESC_STAG1_rep1/mESC_STAG1_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE36561/peak_call/mESC_STAG2_rep2/mESC_STAG2_rep2_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE36561/peak_call/mESC_STAG1/mESC_STAG1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE36561/peak_call/mESC_STAG2_rep1/mESC_STAG2_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE36561/peak_call/mESC_STAG1_rep2/mESC_STAG1_rep2_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE36561/peak_call/mESC_STAG2/mESC_STAG2_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE36561/peak_call/mESC_BRD4_rep1/mESC_BRD4_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE20530/peak_call/mESC_NELFA_rep1/mESC_NELFA_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE20530/peak_call/mESC_POL2SER5_rep1/mESC_POL2SER5_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE21917/peak_call/mESC_POL2SER7_rep1/mESC_POL2SER7_rep1_peaks.narrowPeak.bed
output/chip-pipeline-GRCm38_GSE30267/peak_call/mESC_ELL2_rep1/mESC_ELL2_rep1_peaks.narrowPeak.bed	2310	844304	0.32141811224834727	0.42799951402875613	0.3494729059469364	0.8057773979564274	0.4052076565969956	0.4939835102326836	0.8622504065451813	0.3586489894657795	0.7384859574015128	0.09587092381466712	1.0	0.8543388725740274	0.2208848748369492	0.30953931334288054	0.23697249207184237	0.3600359104891707	0.4492989842063296	0.22728276825659827	0.4859696737511919	0.4722558982655388	0.05060657867051272	0.005902246543385917	0.36957433357258246	0.003583038016188278	0.4224860748191497	0.30222920278497467	0.01250141031929648	0.3236531373961002	0.12446610091668187	0.348398606194925	0.31195380528362876	1.0	0.39707449272498574	0.023953492378644938	0.2848788897036644	0.8047438804972442	0.3016219381626484	0.4670432281640776	0.7393473448140222	0.20010712863120875	0.2132768758234975	0.4631283559301562	0.44564991983621366	0.05778638449604051	0.3827705393538409	0.3737484790658377	0.13915613143325542	0.30998901949663676	0.4712489975006353	0.9349154892957618	0.6106538208035779	0.7654312944108354	0.831059945078032
output/chip-pipeline-GRCm38_GSE30267/peak_call/mESC_POL2_rep1/mESC_POL2_rep1_peaks.narrowPeak.bed	32172	18056279	0.2195000483780794	0.3006635022460947	0.2662587631932226	0.7469830480233982	0.32051014896070845	0.3009805370935612	0.6304954306430899	0.34332814233737924	0.6215901629911553	0.9058592138002981	0.8543388725740274	1.0	0.3789693923542454	0.28873412621976413	0.4451848435374466	0.34047262704339054	0.4286809929090385	0.4017742554450164	0.3206255852347461	0.8943500226159876	0.21640967117059953	0.14395387281057379	0.7278940721282091	0.11080745406282094	0.769951256169664	0.6758235888245903	0.13483278175314908	0.4580391780509262	0.28651917308834013	0.701429133709177	0.6981977081579099	1.0	0.8522132097006926	0.16784317166023174	0.17969604433880387	0.5326948101741016	0.13779566807757457	0.2683287603254746	0.5182832506687589	0.5770040788389754	0.46580649162474796	0.3588471410290608	0.5954361732398278	0.0898356949940827	0.25180905086385197	0.26457126497495537	0.13323304555959856	0.22556477649987647	0.288556161888883	0.7134517337306302	0.7875111051669987	0.7280975086607281	0.7705181780867092
output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_P300_rep3/mESC_P300_rep3_peaks.narrowPeak.bed	2780	963243	0.3726005909097592	0.4452415515619675	0.37057090285259486	0.7826679606262605	0.6794016685538201	0.7412323341436977	0.7750528087735105	0.6053046636791103	0.34744701074151646	0.041760098771302885	0.22088487483694924	0.3789693923542454	1.0	0.6236141309967761	0.597820715319851	0.8604727146843572	0.675361767375887	0.6963577874783097	0.7587157541666533	0.5702382294899259	0.02109450954286814	0.00379125191455999	0.3934548376523835	0.002744273858368928	0.4517929745608519	0.44067139911587117	0.025726729372292357	0.46850021269317793	0.12566424842756163	0.3320040510524553	0.44666801048499405	0.7350793704162197	0.4766854932908243	0.03488916996870204	0.6380844157523563	0.7101829848684662	0.6790999449162906	0.7124525688939599	0.641433789077877	0.17148146304204048	0.4028049747005364	0.7218835665619623	0.4876257014756693	0.164114820172231	0.4299040711228904	0.42654297727221163	0.2688505241309598	0.32703742168860744	0.5640464544732873	0.8950070928150607	0.33932713774613216	0.4063946581658692	0.416474418713424
output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_CHD7_rep1/mESC_CHD7_rep1_peaks.narrowPeak.bed	15180	4203093	0.22147509240663663	0.27601417301165987	0.2078855761354371	0.7619791795585998	0.5240043153712146	0.6246936286922611	0.6150267030270674	0.44686265639615536	0.2074371455814657	0.04073058404882556	0.30953931334288054	0.28873412621976413	0.6236141309967761	1.0	0.6151152096247532	0.4462980176146587	0.5362474908863026	0.6913903224820072	0.9130270864592239	0.49097016103812435	0.03310582330544461	0.034610235930613506	0.5375123710939341	0.03614261745363293	0.5974204350339188	0.6140167836617647	0.053951340387626966	0.4967165539872843	0.07990665229481679	0.4768787216971571	0.610083766833247	0.6975643187323604	0.4733472414339948	0.055570266381291304	0.4484507357485613	0.5157701458575717	0.4879532973106022	0.5915795468245141	0.4551069183327442	0.0703650458693111	0.3746311857750302	0.43179490206862003	0.24191998371583892	0.0980716125206659	0.2547291217769328	0.2576698267681104	0.15770664799184228	0.19176369541988916	0.35725217199324516	0.7792629998030428	0.2454759024804463	0.27551963184196504	0.3293977407411299
output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_P300_rep1/mESC_P300_rep1_peaks.narrowPeak.bed	3305	882681	0.4214744250251426	0.5049415849645471	0.4055004422139435	0.8121939018803568	0.6888715405763478	0.755165250016096	0.8060228692951621	0.6110690219775077	0.37321041485143114	0.04815352462163199	0.23697249207184237	0.4451848435374466	0.597820715319851	0.6151152096247532	1.0	0.9362363298044661	0.6945339131554413	0.6658957850294946	0.7768819955034659	0.5277139650523331	0.033213576124543356	0.0068620239378552285	0.3975781947189512	0.004608264453210709	0.4562318236602611	0.4510639657411486	0.025363120041165456	0.4971278475566959	0.15851988344181758	0.36034424562801487	0.4619833373376536	0.6757138377839607	0.49362664619140467	0.0384646458998185	0.6281752716843223	0.7541252120280127	0.6736808877071067	0.7288690219488934	0.6980074023299935	0.1900730939931056	0.4222971734495252	0.7694361811164536	0.549368034276718	0.1653057386478734	0.49409956567053126	0.4726199901277652	0.283430250709402	0.37524309859938687	0.6266769554965179	0.930530543086101	0.39975312954031844	0.46185887749871174	0.4795257663110687
output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_P300/mESC_P300_peaks.narrowPeak.bed	12659	2764824	0.2871199013925697	0.3769049091107949	0.2915238488531366	0.7115206364950469	0.5556461040413845	0.6360235371462867	0.6782787097948358	0.48518855843296954	0.2366523008143065	0.06157703057125292	0.3600359104891707	0.34047262704339054	0.8604727146843572	0.4462980176146587	0.9362363298044661	1.0	0.4962543622752887	0.9587782646058581	0.6095585139246824	0.6563071072882806	0.031342510683682004	0.014439985092841424	0.6088018399801631	0.012975714054076964	0.6618359260726168	0.693116701199688	0.035390453670456665	0.4791371334007384	0.10317446114941783	0.5434611328481772	0.6993836773650974	0.8017405665796681	0.5748983641475273	0.044303259182419494	0.502729695556021	0.6087699089089598	0.5461668794884301	0.6090868854051916	0.5509381299800248	0.10849352080222208	0.32627783834878304	0.5695409290480223	0.3718184684415752	0.09994229763940636	0.33244478122403387	0.33300835673583873	0.18352044141033205	0.24842558114844732	0.45629983861695445	0.8019494479796055	0.28520511609784466	0.3343897102375524	0.37422512968660976
output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_CHD7_rep2/mESC_CHD7_rep2_peaks.narrowPeak.bed	17266	6183602	0.25468606582059056	0.3216137389140543	0.2583787488521028	0.7816730773424827	0.433238351016857	0.538819964207459	0.6442235303090383	0.3819388506603179	0.284864870018199	0.20222935134912007	0.44929898420632963	0.4286809929090385	0.675361767375887	0.5362474908863026	0.6945339131554413	0.49625436227528863	1.0	0.728842067196822	0.7476031731320115	0.6353925602643953	0.07670104304815387	0.0672932277091555	0.6699773146040966	0.0583691238929549	0.7152652466269328	0.7417207091428126	0.08027430557066433	0.569262183562763	0.1521224522285939	0.624429284769873	0.7444247433002427	0.6306309299455958	0.5848910978934811	0.09434995099974028	0.3552343821633087	0.5320176027011237	0.36345296485431383	0.48888713698954755	0.46840885384031694	0.14832544303063117	0.4303811951561609	0.3965203763729475	0.2956226823456747	0.08612774440687394	0.2895411856184872	0.29635671135979774	0.1405212327950755	0.2377387890160331	0.3819247924836153	0.7867456585856804	0.3588028734931979	0.3843113046580152	0.4532368598579685
output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_P300_rep2/mESC_P300_rep2_peaks.narrowPeak.bed	2438	667158	0.42347347862033324	0.5020732054790764	0.4152969945460728	0.8024503027121067	0.7226185208384989	0.7751017415392586	0.798416697546314	0.6454742238696485	0.38148491872041884	0.04043253849355148	0.22728276825659827	0.4017742554450164	0.6963577874783097	0.6913903224820072	0.6658957850294946	0.9587782646058581	0.728842067196822	1.0	0.822091258005081	0.5417856741658442	0.0275039561202814	0.006083348065986083	0.3297372754879584	0.0033022619983938384	0.3876856341969948	0.4482724525438314	0.028982277198554937	0.5158066051677781	0.14742054263328863	0.37114380036375627	0.42141448536437315	0.7002411584629444	0.432509910076331	0.04162182877079266	0.6878686391801208	0.7509781743670028	0.7169004045919758	0.7487564555367042	0.6899443983746257	0.20185547718840421	0.4737807104730101	0.8004929383572227	0.5634959182403759	0.205315824775878	0.4972267280462125	0.4923131814197929	0.32895056472323525	0.38289472181315065	0.6379595812368394	0.9345634366922864	0.3771715713763325	0.4480676335218437	0.4445595393355046
output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_CHD7/mESC_CHD7_peaks.narrowPeak.bed	43908	10141297	0.23017197986352467	0.28887738979775657	0.22765422896780924	0.6983420068379679	0.5054645133177901	0.4749276271953688	0.5461660526075872	0.4959177753601816	0.32357669831832153	0.16985676879919182	0.4859696737511919	0.3206255852347461	0.7587157541666533	0.9130270864592239	0.7768819955034659	0.6095585139246824	0.7476031731320116	0.822091258005081	1.0	0.6586593847854382	0.12180565257940189	0.13293300136758487	0.7353148283057669	0.12886712900197222	0.7764605212580863	0.806956836723838	0.15394880557869237	0.6599425093890254	0.20060814565897353	0.6884493243813454	0.804132968894235	0.877438365249093	0.6265073871587163	0.16305243990862586	0.4879723617549287	0.4318122577526118	0.38320696768742185	0.44087637145520503	0.39068733549604423	0.16005638361426533	0.5310662053666889	0.36367631095918423	0.2933945254751142	0.11426342092525271	0.25190898649751137	0.2645944442293822	0.15237667762812374	0.2128075195658149	0.3346933892720567	0.7167595197161618	0.26833704687157	0.2915033333785489	0.35490276373758906
output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_NIPBL/mESC_NIPBL_peaks.narrowPeak.bed	39	9755	0.626509605193303	0.7992777719344355	0.7806367322521923	0.9738810075141565	0.4680744195278115	0.5132752273067399	0.9993825537283384	0.45758040491677143	0.4370666568840826	0	0.4722558982655388	0.8943500226159876	0.570238229489926	0.49097016103812435	0.5277139650523331	0.6563071072882806	0.6353925602643953	0.5417856741658442	0.6586593847854382	1.0	0.2861614183466951	0.07537269544293244	0.7415563813314341	0.012381821844523196	0.7235408184751058	0.7505263211483593	0.21521986848454597	0.6187296845487011	0.3891503293346294	0.7791202594395304	0.7397954991865113	0.9780344354459339	1.0	0.28892613793354466	0.3675604741033294	0.9158395576360921	0.4155862633566531	0.7085198856057071	0.9913168856672873	0.6368390585276574	0.5023409316910776	0.6592655217456509	0.6785348600376002	0.2963183293500153	0.6808504291896865	0.7243755499481758	0.4811967612993565	0.6425154452831968	0.7995778736015451	1.0	0.8239119684116714	0.9402446900576712	0.8910673741317826
output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_SMC3_rep1/mESC_SMC3_rep1_peaks.narrowPeak.bed	16192	4671347	0.8945946986590216	0.9027196220762103	0.9463796599693605	0.7212841778111944	0.04921738648268864	0.09134047584544258	0.41184642478555855	0.05131343164496373	0.021726349137622645	0.07762198593478921	0.05060657867051272	0.21640967117059953	0.02109450954286814	0.03310582330544461	0.033213576124543356	0.031342510683682004	0.07670104304815387	0.0275039561202814	0.12180565257940189	0.2861614183466951	1.0	0.9640656640086187	0.07343535965313844	0.9250844754277506	0.07856315659918348	0.08128465125645078	0.9193634055433494	0.03988925443685596	0.7773546231089511	0.07626493767122261	0.09083406545542633	0	0.20716181755075394	0.9379049916856853	0.012283415274816061	0.371633289149014	0.010451710178343359	0.09419407697286014	0.44791451498819873	0.08661990494217967	0.10412437449756824	0.09224707229031641	0.2052099647248502	0.6841921011843611	0.8633873966615054	0.9319178793131151	0.6896428273678289	0.909527355701898	0.9012752563020131	0.6569792535460489	0.1860086546705912	0.16742841007889345	0.2050554310322392
output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_SMC3/mESC_SMC3_peaks.narrowPeak.bed	6710	1741692	0.9842389538024975	0.9811010836843116	0.997803322510951	0.7740074447984622	0.03719114013692967	0.07549736653607704	0.43912176271443376	0.04008395203108052	0.005076259578848866	0.009590824033930254	0.005902246543385917	0.1439538728105738	0.00379125191455999	0.034610235930613506	0.0068620239378552285	0.014439985092841424	0.0672932277091555	0.006083348065986083	0.13293300136758487	0.07537269544293244	0.9640656640086187	1.0	0.020214002434987534	0.952103648059032	0.029376303118557764	0.02439298516574775	0.8799644618848431	0.01207505665501028	0.8715050517741759	0.020170357201285346	0.0292012155243634	0	0.024091407220390087	0.8835592559651264	0.0058734742363685324	0.44582018948177177	0.002590600037341829	0.0896953144399991	0.5903667384193643	0.039532035881062376	0.06290949932330737	0.08391704051839466	0.20663451321133164	0.8886469457080252	0.9676758650025168	0.9927967548879538	0.8763466338291355	0.9860049208804004	0.9834876367148483	0.7596670784234113	0.13876980227026492	0.11217397333471252	0.1346432619489504
output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_MED1/mESC_MED1_peaks.narrowPeak.bed	1663	636693	0.450458939405602	0.5584107774969965	0.43707666422660235	0.925434841577896	0.6650331820348918	0.766380313369259	0.9277450530822839	0.5676244448731251	0.5472516547127212	0.03804797542012113	0.36957433357258246	0.7278940721282091	0.39345483765238354	0.5375123710939341	0.3975781947189512	0.6088018399801631	0.6699773146040966	0.3297372754879584	0.7353148283057669	0.7415563813314341	0.07343535965313844	0.020214002434987534	1.0	0.017524450769267477	0.8941058933221336	0.7382936986280442	0.04580601053266771	0.6599777259582467	0.23085127385036436	0.9903884644457153	0.7192263319645376	1.0	0.6232513609876756	0.06335935881067419	0.5395616076444811	0.9709919682661948	0.5774961336374477	0.7447084797742063	0.9498301935072035	0.12506799857460457	0.37219411591346874	0.7861860534119715	0.5494082348806888	0.11259833462859287	0.5336843755409155	0.5181779379978018	0.25244413477101857	0.40508549844477676	0.6651053186562865	0.9928869171542615	0.6089363033445091	0.7235840784507497	0.8131401698702385
output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_SMC3_rep2/mESC_SMC3_rep2_peaks.narrowPeak.bed	5919	1516114	0.9821181831904987	0.9779260782231758	0.997244980180523	0.7545083104349938	0.029085174050044623	0.06319042132723358	0.41450455095458305	0.03242561541280819	0.0027585429994275916	0.0033422297689885937	0.003583038016188278	0.11080745406282094	0.002744273858368928	0.03614261745363294	0.004608264453210709	0.012975714054076963	0.05836912389295491	0.0033022619983938384	0.1288671290019722	0.012381821844523196	0.9250844754277506	0.9521036480590319	0.017524450769267477	1.0	0.02564155532047481	0.018931344161970915	0.8508494629879103	0.01014029264660406	0.8476009338962681	0.015857666392957943	0.022633269031811884	0	0.010623163620289405	0.8252865728371791	0.004924529952418463	0.4263134315250363	0.0019639856911497404	0.08230174895880467	0.578668082345676	0.028785739286999915	0.057355192428266505	0.0776737589892271	0.17526235264460802	0.9129471555330454	0.9659495245162221	0.9920036821328909	0.8912756637510354	0.9841057532146648	0.9822751124467957	0.7458577723051688	0.11450050501967081	0.08973142926297092	0.10390553224802454
output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_MED1_rep1/mESC_MED1_rep1_peaks.narrowPeak.bed	1176	405408	0.47535909124942416	0.5813587407171446	0.4530772615529778	0.9372027117405519	0.6992574932991912	0.7885046512428429	0.9486369875764972	0.6098027172869392	0.6090014278019987	0.03112204547825623	0.42248607481914974	0.769951256169664	0.4517929745608519	0.5974204350339188	0.4562318236602611	0.6618359260726168	0.7152652466269328	0.3876856341969948	0.7764605212580863	0.7235408184751058	0.07856315659918348	0.029376303118557764	0.8941058933221336	0.02564155532047481	1.0	0.8206035779398908	0.06370102882606012	0.7393847872650852	0.25504507899397244	0.8948231086548755	0.807457149636388	1.0	0.5880849120123767	0.08205240485486034	0.5905919224524437	0.9825719926064214	0.6154169532385914	0.7835596914108572	0.9665555621078196	0.1498907477074461	0.40331772706077	0.8118603825140009	0.5814088213673447	0.13660595671779877	0.5679981693850182	0.552795907696775	0.292523915060086	0.43550359780892517	0.6942802145132474	0.995606752677349	0.6482977310506798	0.7614436548683022	0.8422661631327909
output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_MED12/mESC_MED12_peaks.narrowPeak.bed	2543	833472	0.4770608909680213	0.5890615154570001	0.44764121917354105	0.9524612315249046	0.7660036892050255	0.8481414706790029	0.9224309207643518	0.6659067282928182	0.49614276578349886	0.056309995078057326	0.30222920278497467	0.6758235888245903	0.44067139911587117	0.6140167836617647	0.4510639657411486	0.693116701199688	0.7417207091428126	0.4482724525438314	0.8069568367238381	0.7505263211483593	0.08128465125645078	0.02439298516574775	0.7382936986280442	0.018931344161970915	0.8206035779398908	1.0	0.04788968108650775	0.7689889319136888	0.27194800832715604	0.7000447972754382	0.9696707628101533	0.9950133106130468	0.6774609982919926	0.06749154260615159	0.6793444371282852	0.9823749031551804	0.708304942563825	0.8561290922693516	0.9503980701889003	0.10826482552771456	0.43584526001224233	0.8694149772502603	0.6019959594446714	0.11983125871615484	0.5799501214504134	0.5430188125371945	0.2815891302800634	0.4186389665226827	0.7273381113985582	0.9953301409198791	0.5683859721634168	0.6424633440285972	0.7132802214640245
output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_SMC1_rep2/mESC_SMC1_rep2_peaks.narrowPeak.bed	4834	1233927	0.9790683717050724	0.9757777122622423	0.9931814275596543	0.7677449980072666	0.05700689076794687	0.09515350992830068	0.4421610566685574	0.05747805154376899	0.015054813047203049	0.008740219854512635	0.012501410319296477	0.13483278175314908	0.025726729372292357	0.053951340387626966	0.025363120041165456	0.035390453670456665	0.08027430557066433	0.028982277198554937	0.15394880557869234	0.21521986848454597	0.9193634055433494	0.8799644618848431	0.04580601053266771	0.8508494629879103	0.06370102882606012	0.04788968108650775	1.0	0.0308957831865681	0.8684783496588375	0.03963408172453091	0.052389346971040786	0	0.11446925894196291	0.9317283366297414	0.02945735306867067	0.46066594203720534	0.02676963661892367	0.11405400526068152	0.6078071013957662	0.030786583883591522	0.07830645619203246	0.10272178194147621	0.2003613182189285	0.9071719576126122	0.9662240524517227	0.9901734067960379	0.8904667425918404	0.9813225224151737	0.9827753529340563	0.7577518756507096	0.13629020973626133	0.11073172237601134	0.12450424772419723
output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_MED12_rep1/mESC_MED12_rep1_peaks.narrowPeak.bed	5790	1701899	0.28851233170715557	0.36267234480637306	0.2527577013923954	0.7980536681649981	0.6224639413581682	0.709958116694844	0.7417923251536759	0.5395247942181822	0.3256169389963033	0.07204585914686111	0.3236531373961002	0.4580391780509262	0.46850021269317793	0.4967165539872843	0.4971278475566959	0.4791371334007384	0.569262183562763	0.5158066051677781	0.6599425093890254	0.6187296845487011	0.03988925443685596	0.01207505665501028	0.6599777259582467	0.010140292646604059	0.7393847872650852	0.7689889319136888	0.0308957831865681	1.0	0.13943222331353872	0.5699616642980165	0.7314737383176186	0.7945835988160339	0.5586703157902246	0.03974283246487536	0.5804677156171852	0.7542119031295271	0.6140950917022611	0.7211138637831106	0.6744525575786832	0.051653493205468776	0.2906721263484147	0.6523333382344476	0.3903667228785584	0.07392630306650247	0.3653014929101783	0.3392885542277253	0.176873801781063	0.24945070516140586	0.4887173344332212	0.8405890534888975	0.37260923816932345	0.42015589921903485	0.4833510505860909
output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_SMC1_rep1/mESC_SMC1_rep1_peaks.narrowPeak.bed	12456	3438889	0.8838894180650706	0.9059036348337767	0.9136681588698308	0.7933405787896121	0.1361839483621508	0.19165266186280108	0.5061921209955829	0.1236542885542038	0.0530330418905315	0.1276333650676947	0.12446610091668188	0.28651917308834013	0.12566424842756163	0.07990665229481679	0.15851988344181758	0.10317446114941783	0.1521224522285939	0.14742054263328863	0.20060814565897353	0.3891503293346294	0.7773546231089511	0.8715050517741759	0.23085127385036436	0.8476009338962681	0.25504507899397244	0.27194800832715604	0.8684783496588375	0.13943222331353872	1.0	0.21585102691610344	0.2856685282021587	0	0.3819678647889959	0.9281948217629364	0.07843462345531817	0.47302319124057934	0.08084389370300482	0.18664879662559675	0.5522549958996702	0.07955360367145388	0.14434140435106982	0.18344536131308026	0.2943094675511083	0.6670029977402409	0.8681298747115548	0.9107473052105315	0.6865496967406354	0.8881130193576102	0.9056235378733128	0.752094664086185	0.2511456135953699	0.23613846891772997	0.2760646239865693
