NAME	REGIONS	BP	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/EP300_0h_consensus_peaks.bed	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/EP300_0m_consensus_peaks.bed	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/EP300_10h_consensus_peaks.bed	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/EP300_10m_consensus_peaks.bed	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/EP300_12h_consensus_peaks.bed	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/EP300_15m_consensus_peaks.bed	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/EP300_1h_consensus_peaks.bed	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/EP300_20m_consensus_peaks.bed	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/EP300_25m_consensus_peaks.bed	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/EP300_2h_consensus_peaks.bed	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/EP300_30m_consensus_peaks.bed	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/EP300_3h_consensus_peaks.bed	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/EP300_4h_consensus_peaks.bed	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/EP300_5h_consensus_peaks.bed	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/EP300_5m_consensus_peaks.bed	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/EP300_6h_consensus_peaks.bed	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/EP300_7h_consensus_peaks.bed	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/EP300_8h_consensus_peaks.bed	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/NR3C1_10h_consensus_peaks.bed	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/NR3C1_10m_consensus_peaks.bed	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/NR3C1_12h_consensus_peaks.bed	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/NR3C1_15m_consensus_peaks.bed	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/NR3C1_1h_consensus_peaks.bed	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/NR3C1_20m_consensus_peaks.bed	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/NR3C1_25m_consensus_peaks.bed	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/NR3C1_2h_consensus_peaks.bed	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/NR3C1_30m_consensus_peaks.bed	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/NR3C1_3h_consensus_peaks.bed	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/NR3C1_4h_consensus_peaks.bed	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/NR3C1_5h_consensus_peaks.bed	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/NR3C1_5m_consensus_peaks.bed	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/NR3C1_6h_consensus_peaks.bed	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/NR3C1_7h_consensus_peaks.bed	/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/NR3C1_8h_consensus_peaks.bed
/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/EP300_30m_consensus_peaks.bed	2364	1103027	0.510744417612	0.656243386002	0.847796399945	0.999302842493	0.796194396331	0.998629277694	0.903903722277	0.996607004253	0.98772011643	0.793070127074	1.0	0.824739153552	0.723815602094	0.955119927545	0.999149145267	0.944369602026	0.919070135027	0.894197399471	0.755214078386	0.999611525306	0.747074928185	0.999596663243	0.957869026542	0.999473931291	0.999288932969	0.942347257402	0.990524057427	0.875412136765	0.684253134746	0.670562235039	0.998878124776	0.673998344416	0.791733272494	0.722043260257
/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/EP300_3h_consensus_peaks.bed	3057	1680556	0.568916121447	0.569466639561	0.789155164495	0.980209223702	0.730839417501	0.975503143748	0.950007372724	0.972928988248	0.955166687308	0.916291319898	0.824739153552	1.0	0.900350760285	0.937427305206	0.97739472115	0.934251739294	0.895754325458	0.853958228605	0.911191967583	0.993037202404	0.738692284064	0.994574990456	0.8854057983	0.994503098261	0.991951344342	0.8799885595	0.945147735449	0.829807625473	0.775163938823	0.84167003017	0.971476660538	0.80994920481	0.737716593644	0.773289742714
/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/EP300_4h_consensus_peaks.bed	2440	1038290	0.487008439601	0.639208377003	0.914251541875	0.991866723119	0.89623148731	0.990386761162	0.867971878423	0.989780660088	0.975797415467	0.80703094914	0.723815602094	0.900350760285	1.0	0.994465080315	0.991099067801	0.992776785272	0.97076718829	0.958709528234	0.822856192402	0.998178955144	0.854640365746	0.999573165652	0.961638900555	0.999363641606	0.999389588048	0.951350256684	0.985283213559	0.93572107103	0.765315118215	0.739976814669	0.991928003428	0.788795808687	0.888545048179	0.830274197949
/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/EP300_5h_consensus_peaks.bed	7087	3461279	0.812753075122	0.64994329402	0.893924732235	0.963871277084	0.952670913154	0.939547369253	0.991438582015	0.941543381315	0.923401790318	0.988911751493	0.955119927545	0.937427305206	0.994465080315	1.0	0.965304911138	0.833254986774	0.839685272363	0.901050384232	0.97284031472	0.982687664494	0.930213325604	0.984587142071	0.714832438247	0.977962714625	0.972417120439	0.702273760111	0.830315469714	0.836677782041	0.919322811439	0.959828750704	0.950357743373	0.959010498257	0.917255695304	0.9468757593
/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/EP300_5m_consensus_peaks.bed	25696	16400034	0.998975691534	0.998385264976	0.981499897136	0.926504820518	0.987915301907	0.960443571794	0.998281368305	0.948913371073	0.922223163433	0.991544176968	0.999149145267	0.97739472115	0.991099067801	0.965304911138	1.0	0.963812481563	0.973842022717	0.982496858889	0.966131202584	0.7704865879	0.945554300738	0.743036113519	0.886372082334	0.787373444876	0.791559061555	0.874369653279	0.894449962432	0.910014973546	0.932518068859	0.952885691221	0.930011977771	0.950292558088	0.940000518955	0.953036420282
/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/EP300_6h_consensus_peaks.bed	6992	3549612	0.821969355004	0.665382928237	0.891457391767	0.957874311428	0.948553432912	0.926004666869	0.985126287316	0.931615234159	0.916954948752	0.984131909253	0.944369602026	0.934251739294	0.992776785272	0.833254986774	0.963812481563	1.0	0.843089227381	0.902895972422	0.974321837229	0.977116825829	0.931177704675	0.979015957211	0.680922290323	0.970592971215	0.962365452577	0.683504016694	0.798697347808	0.822499380445	0.90753734526	0.951038200537	0.940985937951	0.95044215424	0.909783452134	0.939466515775
/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/EP300_7h_consensus_peaks.bed	5446	3006622	0.802202779311	0.625588709986	0.872850243967	0.969228016966	0.926110029903	0.943036600024	0.969329469602	0.941647923853	0.927124734604	0.958330609718	0.919070135027	0.895754325458	0.97076718829	0.839685272363	0.973842022717	0.843089227381	1.0	0.868401505328	0.968004450486	0.979834782459	0.891426510764	0.980097030997	0.698184183397	0.973285759572	0.963581267121	0.682931068252	0.814343112168	0.741851047518	0.847964429444	0.907729311599	0.949331675257	0.903971491837	0.866167255154	0.911357426262
/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/EP300_8h_consensus_peaks.bed	4950	2513807	0.755710539509	0.595639514692	0.834856191393	0.978563584425	0.905392060312	0.962984314484	0.958888129495	0.960331519227	0.950909720397	0.943012953332	0.894197399471	0.853958228605	0.958709528234	0.901050384232	0.982496858889	0.902895972422	0.868401505328	1.0	0.950584141837	0.988629294993	0.859896232063	0.989472415125	0.751915288247	0.984883404994	0.980081963509	0.736089825593	0.860890710314	0.697808317312	0.80637837868	0.878273381039	0.967810714137	0.875399709765	0.825155294446	0.878751171456
/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/NR3C1_10h_consensus_peaks.bed	863	403328	0.369276464516	0.473906852068	0.935039230864	0.97236343234	0.908281149368	0.964730847094	0.586237742793	0.966820543912	0.959374393317	0.779154324228	0.755214078386	0.911191967583	0.822856192402	0.97284031472	0.966131202584	0.974321837229	0.968004450486	0.950584141837	1.0	0.99452189543	0.984294709478	0.99688563261	0.984104292724	0.997535963704	0.997728470913	0.993893608672	0.988042316475	0.985885684887	0.950984413044	0.897151239267	0.976039958553	0.956015532703	0.986194528003	0.973461696213
/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/NR3C1_10m_consensus_peaks.bed	31421	16259144	0.994188098757	0.970989392926	0.989788036396	0.899220184614	0.994721230622	0.961871934635	0.999843793401	0.941426562324	0.934181546163	0.998837179116	0.999611525306	0.993037202404	0.998178955144	0.982687664494	0.7704865879	0.977116825829	0.979834782459	0.988629294993	0.99452189543	1.0	0.985322779166	0.866445472967	0.985873255305	0.897720129427	0.916099573004	0.97681071606	0.985008796334	0.984482704081	0.989032473454	0.995271722481	0.959730158078	0.99258842076	0.986943076807	0.991794291742
/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/NR3C1_12h_consensus_peaks.bed	3371	1570565	0.467771952059	0.50355810065	0.838128682611	0.950616766709	0.781231501046	0.937677919307	0.886883332954	0.941190352045	0.931663612312	0.854076747109	0.747074928185	0.738692284064	0.854640365746	0.930213325604	0.945554300738	0.931177704675	0.891426510764	0.859896232063	0.984294709478	0.985322779166	1.0	0.99205117456	0.919038625903	0.990258465155	0.990394546392	0.924487612453	0.94936651144	0.883274653213	0.808972260432	0.90794489483	0.954223677152	0.878847407912	0.853631102086	0.860040286881
/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/NR3C1_15m_consensus_peaks.bed	33429	16748500	0.991902141643	0.962719887732	0.992447577794	0.875125426272	0.996288609244	0.960508663742	0.999931321347	0.932177070591	0.937438617481	0.999665472007	0.999596663243	0.994574990456	0.999573165652	0.984587142071	0.743036113519	0.979015957211	0.980097030997	0.989472415125	0.99688563261	0.866445472967	0.99205117456	1.0	0.99246167718	0.911628032398	0.938751098648	0.986662718992	0.991550776835	0.992720017048	0.993955521855	0.996996170652	0.95018118056	0.996176334359	0.992830949636	0.996632036555
/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/NR3C1_1h_consensus_peaks.bed	8116	3702572	0.660567290775	0.484556011665	0.75590159629	0.905745699323	0.8183503885	0.879981616244	0.98672913278	0.888041818809	0.877378295618	0.979980792751	0.957869026542	0.8854057983	0.961638900555	0.714832438247	0.886372082334	0.680922290323	0.698184183397	0.751915288247	0.984104292724	0.985873255305	0.919038625903	0.99246167718	1.0	0.991451524372	0.990566969366	0.847210689626	0.92179634659	0.91550909714	0.960326541451	0.981354576601	0.910947368205	0.9632735994	0.91824673752	0.944161603953
/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/NR3C1_20m_consensus_peaks.bed	25749	13584187	0.983438163324	0.93766625525	0.985580894429	0.807666079624	0.993174380948	0.922416549757	0.999871431978	0.910217047285	0.89244035173	0.999663075049	0.999473931291	0.994503098261	0.999363641606	0.977962714625	0.787373444876	0.970592971215	0.973285759572	0.984883404994	0.997535963704	0.897720129427	0.990258465155	0.911628032398	0.991451524372	1.0	0.887716106244	0.983399225025	0.985983659102	0.991057231761	0.994327862035	0.997853364721	0.892999994615	0.995520387532	0.99141738812	0.995883716841
/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/NR3C1_25m_consensus_peaks.bed	24220	12309210	0.973253545344	0.913937407112	0.981793223337	0.766425203301	0.991726100031	0.892208364312	0.999753305164	0.870771873515	0.866373385316	0.999501273415	0.999288932969	0.991951344342	0.999389588048	0.972417120439	0.791559061555	0.962365452577	0.963581267121	0.980081963509	0.997728470913	0.916099573004	0.990394546392	0.938751098648	0.990566969366	0.887716106244	1.0	0.983960693263	0.983329828076	0.99226429316	0.994368273541	0.997834157607	0.856114768344	0.996239834142	0.990932815498	0.996438919845
/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/NR3C1_2h_consensus_peaks.bed	7077	3411976	0.611081839534	0.450103676816	0.742000550632	0.894241148503	0.798025077417	0.865397655714	0.982115185332	0.878182018999	0.877598111879	0.977181649463	0.942347257402	0.8799885595	0.951350256684	0.702273760111	0.874369653279	0.683504016694	0.682931068252	0.736089825593	0.993893608672	0.97681071606	0.924487612453	0.986662718992	0.847210689626	0.983399225025	0.983960693263	1.0	0.907022227418	0.909324116754	0.97164743779	0.988637080368	0.89329699647	0.971065798614	0.926335418536	0.952821250778
/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/NR3C1_30m_consensus_peaks.bed	11225	5277647	0.822297134002	0.647516749585	0.86401935553	0.906487348523	0.912982543053	0.866653051008	0.996629215884	0.873770622183	0.864394041598	0.993857282867	0.990524057427	0.945147735449	0.985283213559	0.830315469714	0.894449962432	0.798697347808	0.814343112168	0.860890710314	0.988042316475	0.985008796334	0.94936651144	0.991550776835	0.92179634659	0.985983659102	0.983329828076	0.907022227418	1.0	0.946105246068	0.970700985681	0.985328428307	0.908636834779	0.975334838443	0.950803654701	0.966509138087
/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/NR3C1_3h_consensus_peaks.bed	5106	2367836	0.536930741477	0.41785198055	0.671637622604	0.92748645963	0.743638913934	0.911740949542	0.966987207447	0.91788300391	0.908088880601	0.955153460696	0.875412136765	0.829807625473	0.93572107103	0.836677782041	0.910014973546	0.822499380445	0.741851047518	0.697808317312	0.985885684887	0.984482704081	0.883274653213	0.992720017048	0.91550909714	0.991057231761	0.99226429316	0.909324116754	0.946105246068	1.0	0.943186539044	0.979353561306	0.928916211908	0.956184204283	0.878715573723	0.917982822153
/home/chris/Bureau/sb_cofactor_hr/A549/input/ENCODE/A549/GRCh38/chip-seq/narrow/NR3C1_4h_consensus_peaks.bed	2759	1303805	0.349403516533	0.427608207679	0.766939371449	0.95173548378	0.712204365687	0.940449168652	0.866289128827	0.948779055864	0.93706256272	0.809349807985	0.684253134746	0.775163938823	0.765315118215	0.919322811439	0.932518068859	0.90753734526	0.847964429444	0.80637837868	0.950984413044	0.989032473454	0.808972260432	0.993955521855	0.960326541451	0.994327862035	0.994368273541	0.97164743779	0.970700985681	0.943186539044	1.0	0.890402074117	0.94918116225	0.814104840511	0.859256652676	0.793257080091
