NAME	REGIONS	BP	output/chip-pipeline-GRCm38_GSE33346/peak_call/mESC_RAD21_rep2/mESC_RAD21_rep2_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE33346/peak_call/mESC_RAD21_rep1/mESC_RAD21_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE111264/peak_call/mESC_SMARCA4_rep1/mESC_SMARCA4_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE111264/peak_call/mESC_ARID1A_rep2/mESC_ARID1A_rep2_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE111264/peak_call/mESC_BRD4_rep1/mESC_BRD4_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE111264/peak_call/mESC_ARID1A_rep1/mESC_ARID1A_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE30267/peak_call/mESC_AFF4_rep1/mESC_AFF4_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE30267/peak_call/mESC_CDK9_rep1/mESC_CDK9_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE30267/peak_call/mESC_ELL2_rep1/mESC_ELL2_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE30267/peak_call/mESC_POL2_rep1/mESC_POL2_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_P300_rep3/mESC_P300_rep3_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_CHD7_rep1/mESC_CHD7_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_P300_rep1/mESC_P300_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_CHD7_rep2/mESC_CHD7_rep2_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_P300_rep2/mESC_P300_rep2_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE51522/peak_call/mESC_CBP_rep1/mESC_CBP_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_SMC3_rep1/mESC_SMC3_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_SMC3_rep2/mESC_SMC3_rep2_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_MED1_rep1/mESC_MED1_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_SMC1_rep2/mESC_SMC1_rep2_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_MED12_rep1/mESC_MED12_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_SMC1_rep1/mESC_SMC1_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_MED1_rep2/mESC_MED1_rep2_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_MED12_rep2/mESC_MED12_rep2_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_NIPBL_rep1/mESC_NIPBL_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_NIPBL_rep2/mESC_NIPBL_rep2_peaks.narrowPeak.bed
output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_P300_rep3/mESC_P300_rep3_peaks.narrowPeak.bed	2780	963243	0.3726005909097592	0.37057090285259486	0.7826679606262605	0.7412323341436977	0.7750528087735105	0.6053046636791103	0.34744701074151646	0.041760098771302885	0.22088487483694924	0.3789693923542454	1.0	0.6236141309967761	0.597820715319851	0.675361767375887	0.6963577874783097	0.7218835665619623	0.02109450954286814	0.002744273858368928	0.4517929745608519	0.025726729372292357	0.46850021269317793	0.12566424842756163	0.3320040510524553	0.44666801048499405	0.7350793704162197	0.4766854932908243
output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_CHD7_rep1/mESC_CHD7_rep1_peaks.narrowPeak.bed	15180	4203093	0.22147509240663663	0.2078855761354371	0.7619791795585998	0.6246936286922611	0.6150267030270674	0.44686265639615536	0.2074371455814657	0.04073058404882556	0.30953931334288054	0.28873412621976413	0.6236141309967761	1.0	0.6151152096247532	0.5362474908863026	0.6913903224820072	0.43179490206862003	0.03310582330544461	0.03614261745363293	0.5974204350339188	0.053951340387626966	0.4967165539872843	0.07990665229481679	0.4768787216971571	0.610083766833247	0.6975643187323604	0.4733472414339948
output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_P300_rep1/mESC_P300_rep1_peaks.narrowPeak.bed	3305	882681	0.4214744250251426	0.4055004422139435	0.8121939018803568	0.755165250016096	0.8060228692951621	0.6110690219775077	0.37321041485143114	0.04815352462163199	0.23697249207184237	0.4451848435374466	0.597820715319851	0.6151152096247532	1.0	0.6945339131554413	0.6658957850294946	0.7694361811164536	0.033213576124543356	0.004608264453210709	0.4562318236602611	0.025363120041165456	0.4971278475566959	0.15851988344181758	0.36034424562801487	0.4619833373376536	0.6757138377839607	0.49362664619140467
output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_CHD7_rep2/mESC_CHD7_rep2_peaks.narrowPeak.bed	17266	6183602	0.25468606582059056	0.2583787488521028	0.7816730773424827	0.538819964207459	0.6442235303090383	0.3819388506603179	0.284864870018199	0.20222935134912007	0.44929898420632963	0.4286809929090385	0.675361767375887	0.5362474908863026	0.6945339131554413	1.0	0.728842067196822	0.3965203763729475	0.07670104304815387	0.0583691238929549	0.7152652466269328	0.08027430557066433	0.569262183562763	0.1521224522285939	0.624429284769873	0.7444247433002427	0.6306309299455958	0.5848910978934811
output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_P300_rep2/mESC_P300_rep2_peaks.narrowPeak.bed	2438	667158	0.42347347862033324	0.4152969945460728	0.8024503027121067	0.7751017415392586	0.798416697546314	0.6454742238696485	0.38148491872041884	0.04043253849355148	0.22728276825659827	0.4017742554450164	0.6963577874783097	0.6913903224820072	0.6658957850294946	0.728842067196822	1.0	0.8004929383572227	0.0275039561202814	0.0033022619983938384	0.3876856341969948	0.028982277198554937	0.5158066051677781	0.14742054263328863	0.37114380036375627	0.42141448536437315	0.7002411584629444	0.432509910076331
output/chip-pipeline-GRCm38_GSE51522/peak_call/mESC_CBP_rep1/mESC_CBP_rep1_peaks.narrowPeak.bed	39709	8855535	0.2276524494194488	0.23902805260128354	0.6052430081966071	0.3993949813721953	0.5113655444584346	0.37972198346529024	0.27016714022682486	0.2952267807919074	0.4631283559301562	0.3588471410290608	0.7218835665619623	0.43179490206862003	0.7694361811164536	0.3965203763729475	0.8004929383572227	1.0	0.09224707229031641	0.0776737589892271	0.8118603825140008	0.10272178194147621	0.6523333382344476	0.18344536131308026	0.7459095813566989	0.8706960992228929	0.20579875322819813	0.6579394066031535
output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_SMC3_rep1/mESC_SMC3_rep1_peaks.narrowPeak.bed	16192	4671347	0.8945946986590216	0.9463796599693605	0.7212841778111944	0.09134047584544258	0.41184642478555855	0.05131343164496373	0.021726349137622645	0.07762198593478921	0.05060657867051272	0.21640967117059953	0.02109450954286814	0.03310582330544461	0.033213576124543356	0.07670104304815387	0.0275039561202814	0.09224707229031641	1.0	0.9250844754277506	0.07856315659918348	0.9193634055433494	0.03988925443685596	0.7773546231089511	0.07626493767122261	0.09083406545542633	0	0.20716181755075394
output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_SMC3_rep2/mESC_SMC3_rep2_peaks.narrowPeak.bed	5919	1516114	0.9821181831904987	0.997244980180523	0.7545083104349938	0.06319042132723358	0.41450455095458305	0.03242561541280819	0.0027585429994275916	0.0033422297689885937	0.003583038016188278	0.11080745406282094	0.002744273858368928	0.03614261745363294	0.004608264453210709	0.05836912389295491	0.0033022619983938384	0.0776737589892271	0.9250844754277506	1.0	0.02564155532047481	0.8508494629879103	0.01014029264660406	0.8476009338962681	0.015857666392957943	0.022633269031811884	0	0.010623163620289405
output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_MED1_rep1/mESC_MED1_rep1_peaks.narrowPeak.bed	1176	405408	0.47535909124942416	0.4530772615529778	0.9372027117405519	0.7885046512428429	0.9486369875764972	0.6098027172869392	0.6090014278019987	0.03112204547825623	0.42248607481914974	0.769951256169664	0.4517929745608519	0.5974204350339188	0.4562318236602611	0.7152652466269328	0.3876856341969948	0.8118603825140009	0.07856315659918348	0.02564155532047481	1.0	0.06370102882606012	0.7393847872650852	0.25504507899397244	0.8948231086548755	0.807457149636388	1.0	0.5880849120123767
output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_SMC1_rep2/mESC_SMC1_rep2_peaks.narrowPeak.bed	4834	1233927	0.9790683717050724	0.9931814275596543	0.7677449980072666	0.09515350992830068	0.4421610566685574	0.05747805154376899	0.015054813047203049	0.008740219854512635	0.012501410319296477	0.13483278175314908	0.025726729372292357	0.053951340387626966	0.025363120041165456	0.08027430557066433	0.028982277198554937	0.10272178194147621	0.9193634055433494	0.8508494629879103	0.06370102882606012	1.0	0.0308957831865681	0.8684783496588375	0.03963408172453091	0.052389346971040786	0	0.11446925894196291
output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_MED12_rep1/mESC_MED12_rep1_peaks.narrowPeak.bed	5790	1701899	0.28851233170715557	0.2527577013923954	0.7980536681649981	0.709958116694844	0.7417923251536759	0.5395247942181822	0.3256169389963033	0.07204585914686111	0.3236531373961002	0.4580391780509262	0.46850021269317793	0.4967165539872843	0.4971278475566959	0.569262183562763	0.5158066051677781	0.6523333382344476	0.03988925443685596	0.010140292646604059	0.7393847872650852	0.0308957831865681	1.0	0.13943222331353872	0.5699616642980165	0.7314737383176186	0.7945835988160339	0.5586703157902246
output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_SMC1_rep1/mESC_SMC1_rep1_peaks.narrowPeak.bed	12456	3438889	0.8838894180650706	0.9136681588698308	0.7933405787896121	0.19165266186280108	0.5061921209955829	0.1236542885542038	0.0530330418905315	0.1276333650676947	0.12446610091668188	0.28651917308834013	0.12566424842756163	0.07990665229481679	0.15851988344181758	0.1521224522285939	0.14742054263328863	0.18344536131308026	0.7773546231089511	0.8476009338962681	0.25504507899397244	0.8684783496588375	0.13943222331353872	1.0	0.21585102691610344	0.2856685282021587	0	0.3819678647889959
output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_MED1_rep2/mESC_MED1_rep2_peaks.narrowPeak.bed	2486	946542	0.43165810657958004	0.43014467018105584	0.9107343638151968	0.7289947115987497	0.9051982430118533	0.5304680306126668	0.48928984027281364	0.06229262091973417	0.348398606194925	0.701429133709177	0.3320040510524553	0.4768787216971571	0.36034424562801487	0.624429284769873	0.37114380036375627	0.7459095813566989	0.07626493767122262	0.015857666392957943	0.8948231086548755	0.03963408172453091	0.5699616642980165	0.21585102691610344	1.0	0.740614572560379	1.0	0.6776132484097578
output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_MED12_rep2/mESC_MED12_rep2_peaks.narrowPeak.bed	2298	746521	0.5041891921842926	0.4729387721485554	0.9580119414668349	0.8499566638952784	0.9295317402396638	0.6631757298735287	0.5090859471223524	0.056867460527656025	0.31195380528362876	0.6981977081579099	0.4466680104849941	0.610083766833247	0.4619833373376536	0.7444247433002427	0.42141448536437315	0.8706960992228929	0.09083406545542633	0.022633269031811884	0.807457149636388	0.05238934697104079	0.7314737383176186	0.2856685282021587	0.740614572560379	1.0	0.9860267341311516	0.6728358031149051
output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_NIPBL_rep1/mESC_NIPBL_rep1_peaks.narrowPeak.bed	3	853	0.5512541216362189	0.4809124735377975	0.9857427883218187	0.33932881727143843	1.0	0.24485478105188166	1.0	0	1.0	1.0	0.7350793704162197	0.6975643187323602	0.6757138377839607	0.6306309299455958	0.7002411584629444	0.20579875322819813	0	0	1.0	0	0.7945835988160339	0	1.0	0.9860267341311516	1.0	1.0
output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_NIPBL_rep2/mESC_NIPBL_rep2_peaks.narrowPeak.bed	218	58534	0.6052998430352072	0.7081994572279477	0.9817545868268195	0.5971974282914996	0.9906876742239838	0.4815541890273401	0.4080461269892145	0.04942532717338239	0.39707449272498574	0.8522132097006926	0.47668549329082427	0.4733472414339948	0.49362664619140467	0.5848910978934811	0.43250991007633094	0.6579394066031535	0.2071618175507539	0.010623163620289405	0.5880849120123767	0.11446925894196291	0.5586703157902246	0.3819678647889959	0.6776132484097578	0.6728358031149051	1.0	1.0
